Id,Name,Popularity,Followers,Genres
31TPClRtHm23RisEBtV3X7,Justin Timberlake,82,11620848,"dance pop, pop"
5Q8NEHGX70m1kkojbtm8wa,Ibeyi,54,286018,"cuban alternative, etherpop"
1BrbrpyPalpYADWybAjCAh,Feufollet,14,2925,
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,86,4972145,"adult standards, canadian pop, jazz pop, lounge"
4NgNsOXSwIzXlUIJcpnNUp,Sarah McLachlan,66,697794,"canadian pop, canadian singer-songwriter, ectofolk, lilith, neo mellow, permanent wave, pop rock"
26VFTg2z8YR0cCuwLzESi2,Halsey,87,16909040,"dance pop, electropop, etherpop, indie poptimism, pop"
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,86,10359619,"dance pop, hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap"
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,76,2607882,"modern alternative rock, modern rock, pop, pop rap, pop rock, rock, stomp pop"
4xRYI6VqpkE3UwrDrAZL8L,Logic,81,5609309,"conscious hip hop, dmv rap, hip hop, pop rap, rap"
1FqqOl9itIUpXr4jZPIVoT,The Drifters,65,396170,"adult standards, brill building pop, bubblegum pop, lounge, mellow gold, motown, rock-and-roll, rockabilly, soul"
10xLCBOlt2NhclsRmrOvX5,The Del-Vikings,48,53679,"brill building pop, doo-wop, rhythm and blues, rock-and-roll"
4I2BJf80C0skQpp1sQmA0h,Belle and Sebastian,60,550251,"alternative rock, anti-folk, baroque pop, chamber pop, indie pop, indie rock, melancholia, scottish indie, scottish rock, twee pop"
0C0XlULifJtAgn6ZNCW2eu,The Killers,80,6361755,"alternative rock, dance rock, modern rock, permanent wave, rock"
4SOtk3HtPYKqxnVuxNBMti,Donovan Woods,62,65442,"acoustic pop, canadian singer-songwriter, indie folk, indiecoustica, neo mellow, new americana, stomp and holler"
5S6hjAxgxjsLylsTtMIimO,Saliva,65,744706,"alternative metal, nu metal, rap metal, rap rock"
356c8AN5YWKvz86B4Sb1yf,Rival Sons,56,353916,"alternative roots rock, modern alternative rock, modern blues rock, modern hard rock, modern rock, rock"
0QJKELJZZuLAjqLOOixJm5,The Bloody Beetroots,53,229854,"alternative dance, dance-punk, electro house, fidget house, filter house, new rave"
5ypxebeHEIXjMtJb17uJlI,Jet,65,490079,"alternative rock, modern rock, rock"
5MaJrqhwysKwbvDePyAS6l,Jerry Vale,48,60919,"adult standards, brill building pop, easy listening, lounge"
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,78,1233413,"adult standards, easy listening, lounge"
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,69,1397645,"classic rock, cosmic american, country rock, double drumming, folk rock, jam band, psychedelic rock, rock"
16dZsYfKoAqmnt1tyhAPkE,The Savage Resurrection,28,9484,"classic garage rock, classic psychedelic rock, freakbeat, psychedelic blues-rock, psychedelic rock"
6LuN9FCkKOj5PcnpouEgny,Khalid,89,14817146,"pop, pop r&b"
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,81,8764464,"atl hip hop, hip hop, pop, pop rap, rap"
2Hkut4rAAyrQxRdof7FVJq,Rush,69,1789862,"album rock, art rock, canadian metal, classic canadian rock, classic rock, hard rock, metal, progressive rock, rock"
3CkvROUTQ6nRi9yQOcsB50,Genesis,71,2574853,"album rock, art rock, classic rock, mellow gold, progressive rock, rock, soft rock, symphonic rock"
3VlbOrMVyRIrtVE71jLu6N,Slowya.roll,38,2396,
3wfxadqnYdgo7M31acbDVK,Anatole Muster,32,2775,
3pOfWINUxMN6ntbayQt85j,Hadrien Feraud,32,7069,electric bass
2LkMP01m9PIf5r87iC0HI2,Owane,40,31579,progressive jazz fusion
68xIMmJbS8ic51vrpfxkSo,Jack Gardiner,32,3902,progressive jazz fusion
7Eqq4gzUQVtj00rPPs99yt,Henrik Linder,25,53,
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,69,1283934,"electropop, indie pop, metropopolis, neo-synthpop, pop rock, shimmer pop"
0wyMPXGfOuQzNR54ujR9Ix,Caamp,69,307384,"indie folk, stomp and holler"
3Felk6Y6jjU00yE1XTOqKZ,Trey Anastasio,48,93406,"jam band, progressive bluegrass"
7hGvL6xgipAEutgDhyk5XB,Cillian Murphy,14,3279,
7tP8iG479D2GhVmZ8jKjSk,Bart Wolffe,21,1823,
7xFHQaT3P55ut4k6qJjJew,Assata Shakur,1,612,
4LsP9Fcfyln6GOh8GwYDkT,Angela Davis,16,22877,
3s7FQVBFjzA2tABAaqPiYe,Emma Topping,15,704,
44HAGCeIkbH5fuVDy4SkoQ,Oscar Wilde,35,10090,reading
474oSuueurFvAfpNPYsS5q,William Coon,11,370,
4H2657mM3Y4j6ITcmHOf21,Margaret Walker,6,447,
1luY92PbdGWRyBRY1ZR7o1,The Unthanks,37,32512,"british folk, chamber folk, traditional british folk, traditional english folk"
0CfIWtnGtdyFGbHrMMZ5uL,William Carlos Williams,5,3313,poetry
5zuqnTZOeJzI0N0yQ7XA7I,Ruston Kelly,55,43655,new americana
3PqJgc8sLclLqk5vdanQKM,Ogden Nash,8,528,poetry
0V26lZkPvjDdXHdLIscHqi,Paul A. Mankin,3,123,
5OIsTBLrIUX6Hez22C9ujM,Jean Vilar,8,267,
4vx0JjaytbaSQXvUDhxf2y,Arthur Rimbaud,8,1444,early avant garde
72q8JOv3BsuoTkifnwwUtI,Emily Dickinson,17,5561,poetry
4bUFcghVJHLp2HSaEJTtyd,Julie Harris,17,614,drama
4bhdxv3FEWiwfrm1heNZfz,Walter Raleigh,4,29,
6DygtRG7ud7yoUK2vvQq7m,Theatre of Early Music,25,268,early music choir
0wkgftJympgtHQcvmXmKuu,John Neville,15,176,
0xZ9fVp0OnYjYPeX9Z3c8x,William Shakespeare,33,8594,reading
3LemCy0dujzr6IScTPjF3u,The Marlowe Society,10,649,
6z99YIGDMuMBXrhiEjd5vQ,William Butler Yeats,8,1879,poetry
2zS12JIrOOKjV4MNYgREVW,Robert Frost,19,4119,poetry
33PtzSjT25Ve4MwKu3xNff,Dylan Thomas,18,5636,poetry
4pSztHQeYcvamhq97bmaOD,Gideon Wagner,8,140,
1SISVjnGU8buhIsIFGIfek,Michael Hordern,3,39,
3iWWOeUP3tsTBiTny1Bdht,Marianne Moore,6,406,poetry
2LOdBuHqu86VxbRqivfJsq,Rita Dove,3,70,poetry
1yA9QiqL6p9Qo3nHFb8DkT,Allen Ginsberg,23,15047,"beat poetry, poetry, slam poetry"
4FZ3j1oH43e7cukCALsCwf,Jack White,62,1192593,"alternative rock, blues rock, garage rock, garage rock revival, modern blues rock, modern rock, punk blues, rock"
6FQqZYVfTNQ1pCqfkwVFEa,Foals,68,1241627,"indie rock, modern rock, new rave, oxford indie, rock"
0CDolB6auhvott1yKVqkRP,Edna St. Vincent Millay,8,1029,poetry
1BEiAzRZazeztTZJRUN8Lp,Elizabeth Bishop,10,806,poetry
7CqQscIWxpvzFNI3TtaDHJ,Ghizela Rowe,20,621,poetry
7M1yWBfWH7ssn0t018BLvC,Richard Mitchley,16,582,poetry
67ONR17eAcuRMcqsLqc0M5,Laurence Olivier,11,795,drama
3Xj8xqJUruJ2moKunjaf0d,Sir Arthur Conan Doyle,68,8840,"hoerspiel, reading"
6lobv83zx8aLotS2YXmfNZ,Sir Ralph Richardson,22,677,
2Dp1WxxWn4zWdltT5OMrVC,Sir John Gielgud,24,2540,"drama, vintage radio show"
5JWgecCccFyD5g2LJyfuIg,Carole Boyd,12,397,
6diP7aANttBUIeaViyCdQj,Emlyn Williams,5,47,
0EUhjm11eHXIJCDd2hNI20,Lux Radio Theater starring Orson Welles,2,41,
2xPbetxOuRLmWI5qJmtdoa,Harry T. Moore,0,20,
6pcPyOpEwaoP9q7wOjqHx0,Edgar Allan Poe,39,26593,"german literature, hoerspiel"
2fjWS81VAhiUdrKPtAlWaU,William Dufris,18,305,
2I31OmKUbh6WRIX3mG2KzN,Emma Hignett,6,296,
6giSyR0ZYDGQ9lpU6Wk6UU,Ben Aaronovitch,8,554,
3NBrt8JfhJ7ucWdqrsxQbU,Phil Reynolds,25,284,
4RhFWLvAR5H5uXvjWVmxMG,David Keenan,42,27769,irish singer-songwriter
1vGT1ARFxsjCIuv8RsLJw7,Michael Sheen,22,632,
2xOp0rCDPAmYqnL2UFbaDY,Benjamin Wallfisch,61,18833,"british soundtrack, deep soundtrack, soundtrack"
5ltISfRqhTQmTkK74o6i1c,Armand Bégué,7,145,language
3bGB4tqRULP3AWxl02irmm,Louise Bégué,7,180,language
5wv5eODmp2fKciuvU6Au9G,Pierre Capritz,1,3,
2kVpl3DifUdHLilmhpYZJF,The Lux Radio Theatre,3,314,drama
2XH968CwqNZK2Dkm5EEFuh,Nbc Theater,3,211,drama
29l80PEg44YRkDbCK0U5OB,Richard Kiley,26,1371,vintage broadway
1PHZAu1uPZ1rYGxSFOOXbf,"Yours Truly, Johnny Dollar",2,646,"drama, vintage radio show"
5h8JGn6Et5isBd8zzdlWTM,Michael Redgrave,2,178,
55RmZVCCLA4iZXgWibmh0i,Alfred Hitchcock,20,4354,reading
0miyG7OJUrfgfDi9VAqCB4,J.R.R. Tolkien,1,1511,"middle earth, reading"
1OshoSqC5Jvptku49VModj,Alex Jennings,21,638,
2Lp7mpO1dduVt9cmRJB59L,Blair Underwood,0,29,drama
3OMNuqaefKpUsINmjY7Hlq,Orson Welles,18,6242,"drama, vintage radio show"
0HcWZFbmYrqQipu6fZeowD,Vanessa Redgrave,17,253,
0UoYypbEPF5HFitjiZjo5L,Christopher Plummer,30,559,
0DI24zUJMluky7UY7pe6MT,Geraldine McEwan,2,4,
58BJqQ7wMFXGXDXhf1BSJS,Richard Pasco,0,8,
3KiLFGCd6OSxAraes9dFfc,David Tennant,24,4933,
2yTN9O1f82UmJz7BfccWgF,Royal Shakespeare Company,18,1943,
1zN877pnS8Mrp2gPxVBt1E,Ian Bannen,3,5,
147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,50,16722,"british soundtrack, orchestral soundtrack, scorecore, soundtrack, video game music"
7H25O93TTUoaZ0ZaFk318U,Gerard Butler,54,2111,"hollywood, movie tunes"
7uTpb5nEqlBu7V5Jo3VUtN,Brian Cox,18,201,
50BbSabfVvThGASCQr2Lp4,Lewis Carroll,26,1086,reading
1QDtwXqOma5IAiB39qm3rc,Clive Owen,11,53,
1pzHHVOWwwvu4IPWVle6RW,Oprah Winfrey,16,2200,
3PEsPL7wyGPLAP0dXZnIMk,Célia Johnson,8,298,
6BW96bn7aMQW9idufxJGF9,Virginia Woolf,21,2218,
49FYG2DSZqIVpCtoir2Upw,"Penton Overseas, Inc",22,3090,"guidance, language"
0npl4kCcvIRUwQf1xkx7cC,Stuart Milligan,0,18,
40kw34hzyaeH4tJjAI5xbJ,Mark Twain,28,5746,reading
7vw67ByynxLEU2TgiUhBcR,Professor Aidan Moran,5,714,guidance
1P9syEkl41IFowWIJN7ZBY,Pete Seeger,48,134127,"american folk revival, appalachian folk, banjo, folk, folk rock, old-time, traditional folk"
3Aut8hgiqZSy2qmJluZMU9,Rosie Carney,57,47338,"indie anthem-folk, indie folk, irish singer-songwriter, new americana"
4NQg2mwGxphbDjrkc1Rb6l,Lorkin O'Reilly,44,1907,scottish americana
1X3SuetQPh7FgfvKOndj4T,Orange,3,125,
6ZpnY5vJa18Xadgq7p7Kcx,VANTAGE,0,7,
5iKhP78vtuu9xqnzWI6P4h,Sean O'Casey,0,18,
6pSUxFRYyrvtvEqw4T1jub,Michael MacLiammoir,4,165,
5S4qITCG50vNxt2o3qcbSM,Language Superstar,14,21158,"guidance, language"
38yLQAdUNWO2jXQs9Pnevs,Bitesize Irish Gaelic,6,1483,
7I1sJRgOUpWlD4vqSUnWmb,Let's Learn Italian!,19,8575,"guidance, language"
3UbPiAHODPHyrORJPMPnEG,Henry Raymond Jr.,26,2427,"guidance, language"
5rCq30EbJ3DfZPKybGZj8F,Tamer Ashour,50,1184947,"arab pop, egyptian pop"
0jDk5u8slIxP4B5AtbyZq6,Karim Mahmoud Abdelaziz,48,2661,
1cODd5riWEV19DpwGut4CN,Mohamed Osama,48,54,
5NEnjDZdPKESN9J7NoPmdz,Noam Chomsky,27,17484,oratory
5Ure3b6cjh5Gk29qg82eym,Halloween,26,16422,halloween
562Od3CffWedyz2BbeYWVn,Mike Oldfield,64,480736,"album rock, art rock, new age, progressive rock, symphonic rock"
3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,63,143582,"broadway, show tunes"
4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,75,1464426,"baroque pop, chamber pop, freak folk, indie folk, singer-songwriter"
6i1qu6ITcSL2Ss6qr7Nzkn,Kidzone,46,7173,
1W9sjfsJp3TqWFgvScMZdG,Boris Karloff,58,6008,"adult standards, drama"
4V5UtbLYaFishr7psURF3Q,Matrimony,26,9033,charlotte nc indie
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,81,10287725,"reggae, roots reggae"
4LoM3lMauQ540MW9QiyIcR,Anna Nalick,52,141510,"acoustic pop, lilith, neo mellow"
1Uk1GyijF6fSfX4mWq5bfR,Samia,56,73622,"art pop, bubblegrunge, indie folk, indie pop"
5JXcRgvs6LG0vYLZnk9i7H,Søndag Søndag,34,749,
7A5EBB4tls8HDFroU2Cm5p,Dobrawa Czocher,47,2917,
4kCZ5nyurc9eIqLJfUcW0Y,Anonymous,60,12992,
5fHD5Nfydh8F77TUGQpf62,Kadri Hunt,20,71,
0tbguagiks1uStNMtf2rSw,Mikk Uleoja,22,98,
2o4fP24SuANxgJSKLStc8p,Vox Clamantis,33,1989,baltic choir
30LOKkeDcYJcBwsiiNYq7k,Jaan-Eik Tulve,38,272,
2xeXoF8arRZILlw5MKR2f2,Pérotin,36,4528,"classical, early music, medieval"
0L8W3JzyTX29RLKZgc3bqS,The Hilliard Ensemble,46,19137,"choral, classical, classical performance, early music, early music choir, early music ensemble, madrigal, polyphony, vocal ensemble"
4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,52,30039,"classical, early modern classical, neoclassicism"
1mH857zNdpyw98xFlQvGBc,Lucille Chung,31,367,canadian classical piano
5XQSLo7FpTb3FJ69O7y2ur,Alessio Bax,49,2783,"classical piano, italian classical piano"
6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,62,301286,"classical, compositional ambient, russian modern classical"
191itj3ftkA10y6RmdfubC,Duo TschoppBovino,6,21,
3g2R76efKeTTrhOMz1oJly,Jeremiah Fraites,42,10656,
5DN6qP3OzoKVYXF3o2KCXp,Felix Rösch,33,1915,neo-classical
14YzutUdMwS9yTnI0IFBaD,Hania Rani,58,91394,"compositional ambient, neo-classical"
1u8TRAmMBFoaqor9uJyyXR,Rosey Chan,40,1251,
1WN9bXZmI41JB1tCmrSC3M,Meredith Monk,42,38903,"american contemporary classical, avant-garde, compositional ambient, contemporary classical, experimental, experimental vocal, minimalism"
0mgcz8GyOUblVZJI1IjEDc,Chou Wen-chung,3,283,chinese classical
5T1ZddbHAPrQqGDPjoU5oG,Ensemble Parallèle,2,15,
1PJrimF235j9hK3mOazERA,Nicole Paiement,8,12,
2lsDZMvhOaODWWyWJVU6Dx,Shanghai Philharmonic Chorus,16,210,
5lbyxC6xs46cRcvIVRSFp8,Shanghai Philharmonic Orchestra,37,851,"chinese classical performance, vintage chinese pop"
5fYrZqbG0s3YaRs0GttxhQ,Xian Xinghai,12,341,chinese classical
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,78,2651559,"classical, early romantic era, polish classical"
2YdRnOqBXCl9g8xCLcGh8C,Mikhail Pletnev,60,14522,"classical performance, russian classical piano"
6AphpMkKDU4I3Z6XaGu1UV,Vincenzo Bellini,49,40901,"classical, early romantic era, italian opera, italian romanticism"
3XSN9YsDfP1xwyHEEuhBVP,Bradley Williams,2,37,
3b6nzPDLOOeqcBVFZNhlaB,Alicia Nafé,19,46,classical mezzo-soprano
3n4E47yHyWzWN9l5tqIxO7,Fabio Previati,7,18,
60psoJESAt1TB4kH4hV1UT,Aurio Tomicich,5,17,italian bass
5Vb0KJtPbG8cZSajE2s7AX,Lucia Rizzi,2,20,
0wCossttYCPhks39j8SKLf,Eleonora Jankovic,2,12,
77xkZmrda0YB2lpV7K89Ot,Roberto Coviello,2,25,italian baritone
3BTJ6LOjuALvVmQXN6edWj,Giancarlo Tosi,3,11,
77UadWFfqDuT2ksTwWScwM,Catania Teatro Massimo Bellini Chorus,6,27,
7zNEMoB0pnGdTmgM2AFwva,Catania Teatro Massimo Bellini Orchestra,7,56,
18QnTbk6gzZoqgZyvxjRHg,Andrea Licata,6,59,
7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,62,419083,"ambient, compositional ambient, electronica, intelligent dance music, neo-classical, post-rock"
32nW8kGbs65y8CSlIvREuc,Voces8,54,50627,"british choir, choral, contemporary choir, vocal ensemble"
2iWdlFp0AxoJNj3QH18at4,Eleanor Turner,38,220,
5TWpCLIhvGlbJmLK1zNpiL,Eric Whitacre,55,82609,"21st century classical, american 21st century classical, choral, contemporary choir"
2tPhboxrWrQ4LxOhWlXAeN,Eric Whitacre Singers,44,5733,"american choir, choral"
0YWBrDPz84qSSiLgPxjfIo,Matthew Locke,30,732,"baroque, english baroque"
6pOkgFusj8zIOfRZemKGah,John Holloway,36,2287,"baroque violin, classical performance, violin"
2BcfPW6J7UxgW6jiMUXCCO,Monika Baer,25,10,
2XSpcrdJ3Ls5rPfUrvbiUg,Martin Zeller,25,55,
1XmMnFJ9jhW4tI7bQuNYFG,Thomas Tallis,42,23896,"anglican liturgy, classical, early music, english renaissance, renaissance"
5pECl3lGqlL7VfZXxrkAlF,Paul Hillier,44,4873,"choral, classical performance"
4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,60,338191,"funk, retro soul, roots rock, soul"
58irgKwXTjCCuYQB58aXeH,Liz Cooper,48,27245,"deep new americana, indie folk, new americana"
02EkiP3hYgkSISBAS0nfjG,The Nature Soundscapes,57,1063,"rain, sound"
3W45T0i1wkogDjN58pGFHW,Puno,33,16,
4wfduTyoMdvRNrbexmxn97,Hidden Baltic Waves,20,1,
4EZtMSNcLHaKdfBcrcsRmO,Wavesand,36,18,ocean
1OqVbmth0QR4OXPVPmIEyi,Sleep Sleep Sleep,62,181,white noise
3VU6EADz81WPaKVs9mP30w,Vizzionz,54,11,white noise
0f8MDDzIc6M4uH1xH0o0gy,Robert Johnson,49,491729,"acoustic blues, blues, delta blues, pre-war blues, traditional blues"
55N838yCXjxLVkBkIM5pnf,William Elliott Whitmore,42,53445,"iowa indie, new americana, stomp and holler"
1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,53,155411,"alternative country, deep new americana, folk, indie folk, modern blues rock, new americana, roots rock, south carolina indie, stomp and holler"
1WgXqy2Dd70QQOU7Ay074N,AURORA,78,2102962,"art pop, norwegian pop"
2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,70,51766,"hollywood, show tunes"
2wzMOQwNT6ZvVB4amvhFAH,The Pogues,67,406570,"celtic punk, celtic rock, folk punk, punk"
72RvmgEg2omdlMV9aExO6a,The Dubliners,58,325027,"celtic, irish folk"
45lorWzrKLxfKlWpV7r9CN,Ben Harper,66,884029,"neo mellow, pop rock"
2IAZ2xX1Ovh5jxhBWE7wda,Donavon Frankenreiter,62,347050,"neo mellow, pop rock"
1ooV8YZC1KbpEcrmI8WH0F,Yebba,68,235140,"alternative r&b, indie soul, pop soul"
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,78,3301827,neo mellow
2CzN3HKHAGqFbKuGdVzVNZ,Expo,1,64,
30sqtiTKIb1oDve0SdYayT,Anti-Flag,56,383746,"punk, ska punk, skate punk"
4lpKeKXJYkglSWyEmnOF7O,DE'WAYNE,48,15447,
1I1Psp3G5rPd9Wz4uBE3Zu,Marcia Richards,23,37,
0f5kdcCaSt4HSPvBKuXvYv,Jálise Della Gary,22,15,
1B0155rdv175D1tQ8VH7Oy,FEVER 333,58,211217,"la indie, modern rock, nu-metalcore"
75dQReiBOHN37fQgWQrIAJ,Local Natives,65,588641,"chillwave, indie folk, indie pop, indie rock, la indie, modern rock, pop rock, stomp and holler"
7zIlT4YMUHQpdSSgmEBjjZ,The Gitas,20,2673,ukrainian indie
4fLpQdr6R7gqNGY7xpr7Jz,The Brinks,35,16015,
4ptJIIR10UVlGjN0VntFaK,Day Wave,55,114180,"bay area indie, chillwave, dreamo, indie pop, indie poptimism, indie rock, modern rock, oakland indie"
2XcWfmG3wclCLfTJb7mFeg,Lo Moon,44,33192,la pop
1MIe1z4RdqLqHSJsb7EBMm,The Greeting Committee,56,83077,"indie pop, kc indie, modern rock"
3CygdxquGHurS7f9LjNLkv,Little Big Town,69,2330098,"contemporary country, country, country dawn, country road"
02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,58,472571,"alternative rock, blues rock, garage rock, garage rock revival, modern blues rock, modern rock, palm desert scene, rock"
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,76,5758900,"baroque pop, pop, uk alternative pop"
7if0ctjVhSCvyIDmTmbriv,Maccabees,16,489,
7ctAOUlIAs7yuMODWE2Fyz,John Barry,60,79857,"adult standards, british soundtrack, classic soundtrack, orchestral soundtrack, scorecore, soundtrack"
3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,75,208310,"broadway, hollywood, show tunes, vocal jazz"
660YptcR0hNHJ8iEr1qcse,Anthony Ramos,71,145035,"hollywood, show tunes"
3twuAojvYNrlWZpMkxLm3P,Daveed Diggs,71,70135,alternative hip hop
6G3sPhnj4JBCsBVBGvZnkk,Okieriete Onaodowan,70,3204,show tunes
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,78,489033,"hollywood, show tunes"
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,86,32696915,"dance pop, pop, post-teen pop"
6Bfy6QzadCXS92y0T8dDZF,Eddie Floyd,49,42187,"classic soul, memphis soul, motown, soul, southern soul"
4FtcVLw0u7qvqrJYLHkHZn,Michele McLaughlin,50,21470,"christmas instrumental, new age, new age piano"
2q8I4WTdPTd07a0IsKLch7,Carmen Sarahi,53,5658,cancion infantil mexicana
0bdfiayQAKewqEvaU6rXCv,MØ,73,1362617,"art pop, dance pop, danish pop, electropop, pop, tropical house"
3SArT8JtWehqNmycXIZren,Khamsin,39,6550,"future bass, pop edm, vapor twitch"
5JbD3IL6449LrMT8ct6KTB,Richard Bedford,52,3094,
4EukMPjtYsdi87lkU1hIxN,Manila Killa,52,60284,"electropop, future bass, melodic dubstep, pop edm, vapor twitch"
39knGxcpec9LosNwA623O3,Project Paradis,17,2330,
4OHaWpWPKDcZgOOUn9elFn,Mr. Carmack,45,81299,"electronic trap, future bass, vapor twitch"
5nhrH1JLtBXqhhliwceEI5,Promnite,31,6210,
7lm68Uw3UZDD1vlAWpLeDL,Falcons,37,16292,
6oMBHWDRue76zAGaT8Rxw0,Tzar,42,1326,
4q3ewBCX7sLwd24euuV69X,Bad Bunny,98,42683782,"latin, reggaeton, trap latino"
6TaaqqCMRMSpvNHClfnbEL,Maduk,56,77467,"chillstep, dancefloor dnb, drum and bass, dutch dnb, liquid funk"
3CiuuHKIxxJPoNRvF94GtR,Veela,56,44858,chillstep
0v2Y5jwtcv8LiWNTRls1KM,Ester Dean,56,49111,
2SJhf6rTOU53g8yBdAjPby,SoFaygo,71,319063,"glitchcore, plugg, vapor trap"
6AgTAQt8XS6jRWi4sX7w49,Polo G,91,6511826,chicago rap
5oERdzrfb6kmNMzPNINZib,Martin O'Donnell,62,83229,"scorecore, video game music"
7Ir0wjCeuhkHUyPAfNJi2X,Michael Salvatori,64,25951,video game music
4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,66,226875,"argentine ambient, latin classical, latin soundtrack, orchestral soundtrack, soundtrack, video game music"
5r4OqYJL7JrtZlffx7FJlb,The American Dollar,46,50726,"american post-rock, compositional ambient, focus, instrumental post-rock, post-rock"
592TFYwu9Qb0RC1hKDbX2w,Helios,51,102325,"ambient, compositional ambient, space ambient"
6UBA15slIuadJ8h2lPRPos,Tech N9ne,77,2339538,"hip hop, kansas city hip hop, pop rap"
1A8NEJYo3VW9aIZ6l55Dgu,Joey Cool,69,26148,kansas city hip hop
7vTyZmNA6LC0WRDg7V6yle,King Iso,70,58498,
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,71,181825,
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,77,5156855,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
3y24n3XhZ96wgwRXjvS17T,Coolio,72,568805,"g funk, gangster rap, hip hop, rap, west coast rap"
2LhsePRtgCo4THVKULQBL7,L.V.,71,9625,
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,81,699137,"brooklyn drill, nyc rap"
1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,75,636492,"dreamo, indie pop, indie surf, surf punk, vegas indie"
0oouuXi8tdasgUgk520Jy6,Will Paquin,66,63740,weirdcore
048LktY5zMnakWq7PTtFrz,CKay,83,418233,afro r&b
2ofzePirTpSz2qzyVt1Eoe,Prince Jammy,35,16646,"dub, reggae, roots reggae"
5ZMwoAjeDtLJ0XRwRTgaK8,Quantic,64,272103,"downtempo, electronica, funk, latin alternative, nu jazz, nu-cumbia, trip hop, world"
0AcEt9ujUBWQ50cZsaskWo,Shinehead,39,6327,"reggae fusion, uk reggae"
7sYipTRgDXS2JVOPEhRutx,Portico Quartet,53,150684,"british jazz, compositional ambient, contemporary jazz, electronica, indie jazz, jazz quartet, neo-classical, new tribe, nu jazz"
12DkoR4cqoY6osVYHmsrAq,Timo Lassy,31,5417,"finnish jazz, finnish modern jazz"
5aygfDCEaX5KTZOxSCpT9o,Albert King,54,361539,"blues, blues rock, classic rock, electric blues, memphis soul, soul blues, traditional blues"
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,65,2026475,"album rock, blues, blues rock, classic rock, electric blues, instrumental rock, modern blues, rock, texas blues"
0BoU1geDb86Xs43qliJzTh,Casey Wasner,2,316,
4y6J8jwRAwO4dssiSmN91R,Muddy Waters,59,1113063,"blues, blues rock, chicago blues, classic rock, electric blues, modern blues, soul, traditional blues"
6EL8x2zkCRGzb32jvrSI56,Duke Boara,43,2240,
7BIkk865pwBrSZetA8Izic,Juls,59,132652,"afropop, afroswing, uk dancehall"
4rDcfb3TEWyx0BKdzKG24I,Jaz Karis,52,64542,"alternative r&b, chill r&b, indie r&b, indie soul, uk contemporary r&b"
7v8N36cC4msGrIM2YT4LNC,George The Poet,43,35080,slam poetry
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,75,125667,
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,81,5933788,"boy band, dance pop, pop, post-teen pop"
57vWImR43h4CaDao012Ofp,Steve Lacy,81,1004409,afrofuturism
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,85,2526283,"colombian pop, pop, r&b"
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",89,7820100,"hip hop, rap"
5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins,68,305321,"funk, p funk, quiet storm, soul"
4ETSs924pXMzjIeD6E9b4u,Surfaces,76,792498,"bedroom soul, pop"
